0.76, -0.02, -0.10, 245.28, 82.36, 251.79, 
1.02, 0.05, -0.15, 252.01, 78.52, 256.91, 
0.80, -0.05, -0.05, 254.25, 76.33, 259.49, 
0.99, -0.06, -0.12, 258.38, 75.48, 263.93, 
1.15, -0.05, -0.03, 258.65, 74.31, 264.54, 
1.02, 0.07, -0.00, 255.64, 74.23, 259.67, 
1.01, 0.01, -0.01, 252.99, 74.13, 255.96, 
0.79, -0.00, -0.08, 252.05, 74.63, 255.08, 
1.00, -0.05, -0.02, 249.68, 74.66, 253.25, 
1.16, -0.03, -0.10, 249.47, 73.90, 253.90, 
1.07, 0.05, -0.07, 253.35, 73.43, 257.09, 
1.05, 0.08, -0.10, 254.05, 72.42, 255.85, 
0.81, 0.01, -0.06, 253.01, 72.64, 255.17, 
0.98, -0.06, -0.06, 253.17, 72.50, 256.43, 
1.15, -0.04, -0.09, 249.40, 73.00, 253.38, 
1.01, 0.01, 0.02, 246.78, 73.31, 249.93, 
0.94, -0.00, 0.00, 243.89, 74.06, 246.95, 
0.76, -0.11, -0.01, 243.05, 74.91, 245.67, 
1.02, -0.06, -0.00, 246.71, 75.22, 249.31, 
1.12, -0.03, -0.01, 250.29, 74.49, 252.89, 
1.08, 0.02, -0.02, 253.04, 73.32, 255.07, 
0.92, 0.11, -0.10, 252.84, 72.46, 252.78, 
0.76, -0.06, -0.05, 249.07, 72.65, 249.17, 
0.95, -0.07, -0.06, 250.10, 73.02, 250.86, 
1.15, 0.04, -0.05, 246.39, 74.01, 247.38, 
